Genotype,Color_over,Flowering_begin,Flowering_end,Flowering_full,Flowering_intensity,Fruit_number,Fruit_weight_single,Fruit_weight,Harvest_date,Powdery_mildew,Russet_freq_all,Sample_size,Scab_fruits,Scab,Trunk_diameter,Trunk_increment,Weight_sample
12_E024,-1.84841094050206,2.08373149602621,-0.0456178511660726,0.382404238728761,-4.80536258825829,-14.8972532221225,28.6857878502234,-1.00718585816887,17.5236207031302,-0.0269059610796637,14.9326056142921,0.0355228215554451,,0.0194359098235921,1.46094584393788,0.408931931448988,0.51846813246974
12_E025,-1.40398224145292,1.65878016059368,0.113697115650393,-0.0514571766283719,13.4385333922779,-15.9235746029721,33.9694071669181,-0.697619055058022,34.2921536161578,-0.78096026624662,20.2278811070447,0.662370057207926,,-0.219561800518128,-1.14888219787739,0.0199552933825772,0.659351871597624
12_E034,-1.65547148011333,3.51316580542537,-0.598308544257841,0.36271420028963,3.3407419402611,0.174693983340681,36.0550748289781,1.58708042978549,16.2404903481043,-0.316410107111518,-34.2586463281733,0.90425298902683,,0.101460514806555,0.172267773206266,-0.48086984694246,0.719512157238649
12_E035,-2.07716509113173,1.1154736848643,-0.826549081932392,-0.865738196299852,-4.1741625841734,0.370259386903185,23.4366345485349,0.440655113927427,14.5026183382808,-1.22667469329163,2.7516863098998,0.872649416236297,,-0.260711342042216,-1.34658076234135,-0.104077729085,0.521607177388593
12_E039,-1.96250990251455,2.17843186862326,-0.592607839658577,-1.48895531022667,14.0531345035642,-5.33813648888803,16.7808834227805,-0.223069050769408,33.8923847718415,-0.123278597926648,27.81208211957,-0.357268200987765,,-0.330210895773736,-0.640689409910924,-0.156834000033525,0.249556616304844
12_E043,0.414773317654541,-4.08142073720541,-4.76863727377738,-3.40692982790771,16.5230179920052,-3.78252185433052,-23.3057904177007,-1.25346891348856,-13.6302045892975,0.115612445820161,-11.5048950444277,0.492805316147028,,-0.181067222254013,4.83668250768411,0.889868846596451,-0.369044903858723
12_F002,-0.159896543683587,1.83853252990771,1.68997176530057,1.33982112706431,-0.187467373813475,-16.7616609027394,75.1253866560001,1.40233435104137,-13.865958091796,-0.216050222782361,-26.9459954149905,-1.25819206186004,0.00822323702269648,-0.08507145584465,6.74521303888403,0.91793676135104,1.4750150072756
12_F007,-0.654786279448701,1.72549663793621,3.80126857891898,2.83924963700605,-2.11341599012987,26.492324735445,-12.4152600612847,3.05649855655826,3.99844678306771,0.0806985448888399,11.8038129817008,0.399993432817611,,-0.0730260264760485,5.29235098422368,0.852125342573564,0.0125626084257422
12_F014,1.0314252384807,1.93745868925851,1.82525366793004,2.08341945375818,3.54578427052802,5.35210149871123,-54.2942384859687,-2.04835666362851,-3.05545128902348,0.921976111602964,10.5579670978425,0.657607236208918,,-0.0146556983671463,3.09216434401819,0.925594416916942,-0.846965236818839
12_F019,0.521962058112554,-1.5891919370819,-1.08014636045834,-2.96165452800372,-3.12307417808812,9.31503413402604,-2.71637416946189,1.11987788326883,5.24142419083013,-0.0154178414449771,-8.69209309815489,-0.704572876324383,,-0.0185366912426037,-0.799325095342534,0.0652123070656109,0.0979341883817548
12_F023,0.474789726257361,-0.584506519776393,-1.54323720384182,-0.900787609930881,-6.50227602101636,-12.3212213645474,-7.75571867268209,-1.88260603213674,9.08895156125262,0.335014688689573,-10.4794379597498,0.63724539579467,,0.00527059967233135,-4.98446839863496,-1.19218550325684,0.166693556225548
12_F040,-0.573395097470227,2.94027292870067,1.3755031417042,1.66078303501553,-12.4591404491201,-5.45396595546691,-0.29270305622676,-0.757333054464272,-12.2377136767205,0.947718256263801,9.44821846880646,-0.781041648119003,,-0.403634530908359,5.72270612360053,1.33542040235893,-0.16001255415429
12_F045,-0.055014713049054,2.35386045915326,4.2393490932053,3.72217740239699,-4.31064174721792,1.856699167248,-28.2570851832838,-0.945291655162912,-13.9984012141068,0.638961766488212,-3.88242775823491,0.248150941272188,0.00759280003258867,0.0890046314750946,-0.865190164384591,-0.0448229671515726,-0.420642313743104
12_F046,0.151022339870838,-0.944664102847046,0.531650344917939,0.718739755242598,-1.95437342349341,20.6035088380422,-29.4727920302719,0.469650231055027,-8.56954837468793,0.818123350305334,-8.35481073073063,-0.53908243485141,0.0077940045895839,-0.0441592089684193,4.5888383255002,0.973737217010979,-0.666364605554727
12_F052,0.0139422240983145,-0.653195326890579,1.38620973563892,0.090031199338197,0.964815414242825,22.6460481236959,-27.6703550553012,1.23073040719691,-5.82409845050523,0.0182581695678679,-30.0493172094391,0.424070779085783,0.00748778865807309,0.267541357178739,4.45320586042581,1.24893207156728,-0.375525712691599
12_F054,0.534344805097621,-2.76224084953241,-3.04854197916744,-2.93408402977731,3.81287435962477,15.4089714264436,-45.6681413844438,-0.260228481219682,7.4111080843773,0.0592674756930379,-1.73566306362801,0.737348593064091,0.00741336896776635,-0.0477470898870184,6.67900384520098,1.66649848544075,-0.633030563200264
12_I002,0.278296022759136,-2.07876089425954,-2.87099989883533,-2.06997061399057,2.50665478028386,6.95779342667222,48.1407808590169,4.54352013094807,15.7564554830688,-0.227650243428393,-5.79617863104016,0.678483424758701,,-0.269516676436817,6.0226396621994,1.60003846248989,1.2725267701645
12_I003,0.702914806443767,2.42779552796297,0.401554864388407,1.31537830308184,-4.84427779850875,-5.3516957060956,98.2205022220505,2.49476636652408,10.9920433090574,-0.350451427241751,7.46484383764136,0.427958856836702,,0.184318072390104,6.08222616058765,1.56051184255088,1.74416952409412
12_I005,-0.0922778576607943,-0.156685528301585,-0.913191434280355,0.555988232978224,-2.32578757416609,-11.9605717398211,94.9280729769625,0.464418617116836,-9.2691194526339,-0.0785911327921646,0.570602849567445,0.584430674857317,-0.00322523392860227,0.959807007422168,-4.46223525691226,-1.14925094849345,1.42971850936857
12_I010,1.20750882406075,1.70795621574625,0.172869563720715,1.02400325901625,-3.42238108384241,-10.1116686042944,33.742947705472,-0.30681797344698,-11.4384399348339,-0.19514052003826,-9.24444311904277,-0.643684298171761,,0.188818716891546,-3.39089473648995,-1.43709891364961,0.682706320050207
12_I037,-0.193202346479297,0.685324404347405,1.03260851483363,-0.188299530328349,11.9544536409125,-9.20899849500602,62.0201474661713,1.29953116767516,-21.0567614517971,-0.894046532218441,-24.7564337921027,0.868920834556866,,-0.33832203605898,2.23378850389679,0.282909576459064,1.20889260562931
12_I049,0.686778732107028,1.38731032089234,1.66525993879397,1.66385186052382,-0.246125611057302,8.49674736072965,34.501077185768,3.84943127322565,16.4782862248496,0.542107664783806,-6.17678972841209,0.837728905570797,,0.0486465550323467,1.77133093306158,0.013747664949769,1.06691996669765
12_I056,0.294559876373764,-0.872235659060721,0.11360809438561,-0.186859959284612,9.90358527202241,8.4440025341773,2.80001784034592,2.28082387837087,21.8271456177292,0.884028854920746,18.6351317634979,0.349521569465945,,-0.380663773001083,-0.0870947272588553,-0.144910537425968,0.413840683993345
12_I059,0.113995471702617,-3.01251887232715,-1.76825553694345,0.813212614153293,9.29683017156742,25.2894600736933,-53.8936103726674,1.68120851397242,-5.44102248002304,1.39429867680452,-9.35295265933603,0.207100223283854,,-0.355477072248425,3.05183363608202,0.00348370431046387,-0.706770588378462
12_I062,0.218109280198208,1.46470312110467,0.54690746250533,0.217543842527892,-7.46213935683113,1.8555965103463,-23.7245948576749,-0.276570252004233,21.428973014714,-0.0773973612616303,-5.87648571860314,0.889390648611992,,0.167974615838896,2.65649463740847,0.551808647591348,-0.193368695586329
12_I064,-1.07828215015558,0.346953451244471,-2.56937937928486,-1.79870455467902,-9.65739163157474,-12.8662258468067,-6.32009679424842,-2.19680439995339,14.7959662567248,0.11251297422265,13.3760444639613,-1.6628779278426,,0.157240440041029,-3.87655082911221,0.105544698957878,-0.320401922451186
12_J001,0.341697294317132,1.3068255236925,0.919458351230942,0.77958556035494,-1.86027848770788,8.5152116896272,-19.255157819961,0.298060849885503,-1.43763725191692,-0.322765032331751,-28.771534671284,-0.334091793553804,0.0169829771102871,-0.0400790025649085,2.04868250730064,0.791386529393375,-0.200333199885523
12_J004,-0.197902522456138,1.59581093659328,0.808959297872524,0.0750451461708443,-1.71619795884274,-7.59050149292179,29.7764036557729,0.648368683731752,1.11933250378038,-0.0881075725127655,10.7667267830623,-0.466453353550082,0.0190485276542378,-0.189371181464635,3.68721526728221,1.23184417803313,0.554510402730119
12_J011,0.961663036599561,-1.63897356011299,-1.44533518681216,-2.52060463408131,-5.80260544884791,7.87583356524279,-25.5122422554914,0.476805281692315,1.56217855683111,0.0328703016545925,7.24132962795176,0.192769599159116,0.0103671731964915,-0.290633343411803,2.0238873247688,0.268776840612898,-0.254052071565468
12_J013,-0.109059464982547,-2.46948835338049,-1.95865394961477,-1.91285862276742,-2.13140069164106,-3.26399470292264,-18.5621506954277,-0.893986659457585,-1.29124481468396,-0.237113620651779,11.9215410056915,0.302476576426652,,0.0983302261747413,3.94613349208577,0.774226013753065,-0.281671694779572
12_J015,-0.0675091314053585,4.07304259843403,4.06740260451061,5.85653870342491,-9.66811100175622,-15.9542388074534,-58.7864542244988,-4.10927507457759,-10.134923710305,-0.120341056220074,2.91628695258672,-1.25376294057806,,0.339278882952359,-5.89730245433488,-1.07321588780353,-1.15468522682638
12_J019,-0.0185538461229375,1.70260845700088,3.84090634356011,4.1568666985796,-3.3175706692128,9.80486110522784,-15.0916096576922,0.817602863724252,10.3305107525609,-0.0274834571348565,16.2845303373275,0.451406770545023,0.0115793214444754,0.0450676120288142,2.17105263131924,0.681250704495009,-0.116622149774953
12_J027,0.317637671848034,-2.08855356177638,-0.00742244545851387,-0.971486329669486,-4.14763707041716,12.5362503062279,-36.2474767127319,-0.941094914859409,13.9543920130582,0.0222351043040755,3.48838352339819,0.219942066405243,,0.0614612096353112,-0.0669851574299757,-0.249212814007766,-0.575000635891934
12_J028,-0.107083638963878,1.51170107657301,1.41839609476364,1.53115955756493,-9.48108029099482,-18.5568708000324,3.87844494282087,-2.24327858867669,2.45940488676815,-0.639802614630644,21.8410057135665,-1.07592517045234,,-0.118748981343365,-4.60302676863641,-0.855970835674853,-0.259762846667049
12_J029,0.623448039491852,1.99702592701087,1.36166975996469,-0.00313422842328513,4.83271521774921,-2.17922253559888,-8.89910947061842,-0.0198636092662084,9.92266195244855,-0.0485059673723007,-21.911249905073,0.402241463222143,,-0.417626780141818,-4.22169317483555,-1.17851848463058,0.164655485147303
12_J031,-2.33864982718395,-1.82835153285408,-2.57163161595364,-2.82725757921156,-5.16197844896031,-9.81118001743995,41.3903510350272,1.21123682116329,-5.25642724631548,-0.402952591872217,11.3398337643758,-0.423937111359258,,-0.404882425148856,5.93007043801504,1.3257451121609,0.769512084844944
12_K001,-0.458207693395332,1.39299743327168,-1.63806690573456,-0.570758251840059,-5.64830031319757,-11.6001981165965,3.81402428585533,-1.89844855651559,-20.5163372773797,1.03593779428058,6.06205420276067,-1.37563505374061,,-0.241304408826087,-2.22777840027818,-0.0788713293909667,-0.509296592400464
12_K010,-0.589398664173644,1.08845183583853,-2.59711707638715,-0.385353209683,4.27584186663245,-16.0248529850815,45.9668123457565,-1.14197306050697,-18.6909828594837,-0.0102296141405174,16.7766354307673,-0.724077732886246,,0.178071665398781,-1.43680401089542,-0.234465000449724,0.58304969796884
12_K016,-0.927448547617072,0.00541766902034253,0.653465818773441,0.2909405690462,-1.05314198100343,5.59186565977115,-30.136847361006,-1.49341994256761,-1.23867149000229,0.183249335555527,33.3308164907866,-0.407220625281237,-0.0076893296915422,-0.237004647125295,4.34479649885441,0.91193971246263,-0.682230860547939
12_K018,-0.39897373750091,2.04527738593406,0.446759755246185,0.00750857019147719,7.2653684376566,0.584381367545483,-29.4314626689644,-1.00857939087593,1.38218953977929,0.438606117683637,-26.9077937882185,0.163454514927295,,-0.313306556388697,-2.4955949884725,-0.36074301976345,-0.481912098165947
12_K023,-0.225328995318375,-0.798040684521463,-0.596631906904742,-1.60395595002917,16.8828626553027,8.67650252848112,29.4254826219395,2.96281340669421,18.9903700078862,-0.518903761503109,5.38342928851317,0.819694186559426,,-0.52535810371784,-2.41773946547803,-0.963966118290106,0.576173614420448
12_K024,-0.69226209047021,-1.86794142688006,-1.60891291725678,-0.957105186126246,-0.524043618836862,5.34601095576945,40.9849986594505,2.55196746454606,3.7759262812515,-0.0407402951958535,-9.9932746825807,0.590456616286982,,0.0028101802814702,-1.66217564725225,-0.979731013279644,0.887249831498675
12_K044,-0.426792535531495,-0.367161259278503,-1.93894821173481,-1.11139682339409,-5.53466609089762,5.03208847823287,-54.6331722792268,-1.87824630333577,6.3632579758447,0.589642142258562,24.708904062721,-0.430218346111139,,0.29108806541975,2.44062011137261,1.10347738001175,-0.919772943621755
12_K045,-0.305976061180819,2.01601168110719,4.32777935657879,1.72022763747755,-12.6672206503835,-22.1622756705962,-33.792573759789,-4.76621200734443,9.94370210614403,-0.0223539833868547,25.8091641209645,-1.93995827357143,,-0.0519389674476877,-6.58772314016168,-0.713110273970719,-1.03016481130804
12_K049,-0.863940962171336,4.86241416885911,3.61770074918712,2.97733818764154,0.524305551685662,-11.4113585597157,13.6065076377151,-0.916806685260745,4.32536441999851,0.260358833507719,-9.75122271922189,-0.682425652923978,,-0.571005634969971,-1.99944963793646,0.0774274713810228,0.207747231900597
12_L001,-0.65582239589212,0.528960786005816,-0.775041372046626,-0.230403129535593,-4.89980536555277,10.9968302847157,-1.54058610637616,1.49705859829492,-11.2971608372724,0.774496545016399,-14.6531759686228,0.0529501352769612,,-0.15004479088372,3.7777272125066,0.413598156170815,-0.0314345372874207
12_L005,-0.0143455483621951,-2.60818746224725,,,-2.58610934951041,10.9887283956989,-42.494484581501,-0.949153510843043,-0.174071346676428,-0.31135813146189,-23.3157616967771,0.223651009474787,,-0.242849269606202,-1.79967952697158,0.793315173795428,-0.821982379976292
12_L012,-0.257343208364886,0.666953066866933,-3.4827708317819,-2.7846689111069,-12.1536158469965,3.39884113474495,-8.99893969424037,-0.925304639832933,-6.22366000069579,-0.040836435933548,23.5891373565787,-1.07755008833266,-0.00378368747621969,-0.404499199959551,-0.670282581686316,0.887163124787523,-0.689910461341004
12_L013,-0.339441812790584,-2.34934098928366,-1.91570185631989,-2.97809998126203,7.9437403225027,8.14781865190425,-42.835397587299,-0.876574463203329,3.18858940078842,0.776612600641772,-38.1564660724804,0.352779903493062,-0.00523311415047367,0.0959073934983843,-2.05528050575277,-0.100256481866343,-0.663597235711349
12_L018,-0.446172236107413,3.48853823882672,-0.0772564966246993,0.309921631278589,-5.54224900269333,-12.6115373569989,-15.2253890768718,-1.7213201463008,0.0545221176393125,-0.153226595204353,-17.82163067081,-0.23137296015346,-0.00747366264904154,0.21496829365407,0.584963679207518,0.125629833819774,-0.251865226011894
12_L021,-0.47237387659753,-0.796999641633517,3.93817460389877,2.42740187074641,-5.7762961637569,14.576250696862,-26.2991028678612,0.0493984039289068,8.62583566997605,-0.203861342107117,-4.04223879547983,-1.17043083742227,-0.00484093048957121,-0.00804958284944455,5.97999785274038,1.03071275229073,-0.683515160466198
12_N021,-1.12814175254047,-0.937899215746525,-0.768702790993182,3.93232727084685,-5.44590724756787,-3.2818348498792,-46.9151231770483,-2.1299482743104,11.8921807915246,0.0188704721548356,19.2661968761422,0.0705937262214887,,-0.22258227771,-5.74143644165701,-1.40995296553069,-0.876836187924698
12_N034,-1.18734147325322,0.451357419200881,-1.38036016650801,-1.26671968266411,-0.952362912148137,10.3531443069937,9.03079818535253,3.59159156744405,0.432849690572336,-0.0508683087408243,-33.6661146691407,0.675289193570215,0.00145738378159142,0.335023600360816,0.231614254995632,-0.0639849224085048,0.51895268173453
12_N039,-1.16762552659168,0.346667527620945,-1.62200707259624,-1.21957461476209,15.9190103827205,13.1824891276005,7.22630503555785,3.49343778431397,10.8621308960017,0.595444886228943,13.0782513865367,1.12946972813938,-0.0105474511040811,0.27391730522706,3.42083991565798,0.221488661767012,0.552771980889226
12_N041,-1.34329516486784,-4.12477632159499,-5.17826739610846,-4.1239469171029,5.5471659570886,10.5370051922683,-46.6565031992589,-0.717676334850067,-27.3325637231344,-0.0560075104780855,0.035910603530262,0.0273155163353394,0.00219450390154937,0.119110482810348,0.0539085983775947,0.118406860850919,-0.65202824472057
12_N046,1.66324183204384,-1.95060745280309,-2.05267912410665,-1.78830805379188,3.19549171311404,-0.345080119704651,-17.9548116642235,-0.575072287454975,-12.6839770454747,-0.164575093195922,1.32972483163389,-0.244095873094184,,0.228210812178488,-4.09178500085733,-1.23808683039066,-0.148639701456636
12_N052,1.63259755756577,-3.69758867048583,-3.62294768560917,-3.55465777360369,1.54051358699186,6.99414544949391,-19.9581090699506,0.849362495676262,-14.961265354509,0.165879408880062,-22.4339729880251,0.0188928503756878,,-0.18494559569573,-1.05659454332836,-0.132925533993515,-0.220705823851479
12_N054,-1.4284134789589,-3.32764953860732,2.61971569052702,1.23182176763887,-8.81152136858747,-15.9127654245942,-39.3848645210262,-3.79365743958529,-12.5612827231699,-0.279264752574357,11.3636197289736,0.356088238581141,-0.0988908306933062,-0.0324798487855441,-9.71150115702188,-1.7821801978543,-0.666966278307469
12_N057,0.365467859588875,-1.07722104304935,-0.68839569594579,0.122800236213429,-1.92022379598276,-7.73128570845341,31.3279285980444,-0.671722997399959,-9.83733192560803,0.187877038585215,8.5036624716985,-0.984232673564234,,0.163379465462169,-8.46513464713402,-1.44788536136946,0.210910440008469
12_N062,2.3022070022039,-3.74596422057274,-3.14833746854287,-3.36516610424312,17.6379288349349,12.8280066046074,-35.9753702881257,0.943784259078455,-30.1838031917345,1.34139803219335,-21.4940602927157,0.945285632270985,,-0.228060714287274,3.89712369341307,0.28468330470599,-0.296615975864478
12_N063,3.02395313845209,-3.14024344434214,-1.4083874336646,-2.83778036016887,5.51484645154953,7.80895959037328,-49.4013781778132,-0.709780511245327,-50.1672712594369,0.259169022371554,-19.2820094317192,-0.072881587586847,,0.0760168058378881,3.96150367023889,1.30776525941255,-0.5383919033182
12_O010,1.08155181188025,5.40974422576251,5.31873856759192,10.932748679539,2.42238757366242,-16.5074003837865,-67.4249125932615,-4.7743710176128,12.5175407601833,1.39572385390192,16.5083827438636,-0.475071127776537,0.0135056045664004,0.161319343295671,-2.22151398508276,0.340549520312138,-1.56536118852172
12_O011,0.189242764923016,0.0800637280989493,0.00525326753018567,-0.607076471656346,15.103216578091,-3.2134776943458,40.3536973679864,1.59819826888533,6.47774067648832,-0.264190463125307,-11.0124711224326,0.241720670046886,,-0.136599591546662,-0.817086648157541,0.108342632492267,0.770475678210881
12_O014,0.5853749836456,4.31455238442952,6.98363821749505,4.6604717261854,1.63932201030346,1.53568161116804,-30.829075743051,-0.832795428814137,8.52257327611586,0.376331943698191,11.9584311769271,0.400201537531287,,-0.0255806433356691,1.39840579367203,0.37774250934473,-0.528865901311294
12_O017,-0.411898193897163,2.62276282113384,2.54537115362999,2.61855880297455,7.12295006866988,7.74379369588281,-55.9628318596898,-1.4507989846697,23.8270945486208,1.53778186909379,22.8572390663483,0.41414607016817,,-0.269540782573974,-0.457550662210787,0.0316286736199187,-0.682539729076459
