Genotype,Color_over,Flowering_begin,Flowering_end,Flowering_full,Flowering_intensity,Fruit_number,Fruit_weight_single,Fruit_weight,Harvest_date,Powdery_mildew,Russet_freq_all,Sample_size,Scab_fruits,Scab,Trunk_diameter,Trunk_increment,Weight_sample
12_B074,-2.10299115298145,-0.177399757085466,0.0750802592453587,-0.790940265307673,-1.48601579958153,12.7520931104875,44.7580567839953,4.04241236436479,2.94911959131417,-0.323931606158293,-9.20013981951846,0.841367570649274,0.0173290058790724,-0.0232072069305513,-0.123711602308446,-0.0664115500222204,1.16314874185502
12_B081,-1.78072121044077,-1.20345040621928,-0.29993819370355,0.66234669977186,-5.2153764176405,-13.8721510504218,87.1196044430415,1.25661731756033,13.5937550200849,-0.28894424192895,18.9962444431076,-0.17875416809993,0.0109538490621619,-0.291245603031524,-2.72971187697092,-0.666255881099398,1.63683144644401
12_B093,-1.80229547960863,-0.94518926087643,1.46808202992365,1.19345259959103,-5.22406335988732,-7.44169133637666,-9.76041752066603,-1.47286183294213,-1.37383795262502,-0.0770017406292258,22.8658994168816,-0.428020377546437,,-0.102616739719381,4.61691756331268,1.12796073447678,-0.0753713966164576
12_B095,-0.148964124803126,-0.214963159749344,2.63211385771568,2.47353939942838,-10.1267355725848,-3.61811050574976,-12.4640796977802,-0.906699048581355,-7.62704101658051,0.00965309641690149,11.2164101115494,0.5029910359555,0.01804833004029,-0.18172117652024,0.954452246239797,0.270646496659735,-0.086977548080938
12_E003,-2.04891950419168,-3.65475574443954,-4.61177473666198,-3.3263286506976,-0.680968369727476,-5.18518869041091,2.16598086280771,-0.0492990909888915,-14.6605103874078,-0.0952460482038487,26.540185544023,1.39596680304409,,-0.367213971239188,-3.47943468547904,-0.494268518465916,0.39885295227768
12_E014,-0.00572534185308036,-2.82107836555665,0.5581633484987,-0.724444768498236,6.61504852173685,14.9230106680899,-26.1705315880182,1.03729222450926,5.8668461042882,-0.395493510764264,11.1688507579686,0.670446933564383,0.00326546244390644,-0.284183526251622,-1.51246037896536,0.239929681679985,-0.32006978797298
12_E015,0.383081104402307,-0.498604023410606,-1.52097450827978,-1.88878111691342,7.11813001496608,-17.4948788595327,34.2897788447718,-1.6565533497496,10.7234891117495,0.138029602320582,29.5008163738399,-0.0521647575673405,,-0.116310360940315,-5.48404192712495,-1.30969434644515,0.533749662878267
12_E017,-2.01116658360579,-3.30857738164151,-1.94109921619782,-1.12937707893922,4.16607407545806,6.08580606555604,-12.2014753832242,0.657483752084609,4.59282419573881,-0.423809893674178,14.4258654349909,0.577498938633175,,-0.0281357704531156,1.54046575441143,1.30971736202737,-0.0824855313140472
12_E024,-2.13507956109268,1.65643656164923,-0.405892288829394,0.273084010508701,-6.85771604044534,-11.0830555776295,26.4724112353048,-0.412935810274947,22.3731694575527,-0.0766541353072107,21.3990352560229,0.402407121426901,,-0.120996658522182,2.29465051326236,0.86185453961518,0.547466189914788
12_E025,-1.99165867691211,0.990587427467481,-0.350879368641945,-0.412431853959001,14.3634664929888,-8.06614658725286,32.7624419436666,0.519714478831574,39.0805474915335,-0.907021603593652,27.717096399267,1.33724126413955,,-0.396496516032857,0.191201118487397,0.642268751617689,0.74565556356851
12_E034,-1.86467770731471,2.9229387895609,-0.963972647696523,0.253180989036167,1.72675919034585,5.76957555127219,35.4450958326228,2.45490580305534,20.2088149667698,-0.342616863244163,-28.2119991499469,1.48249833017622,,-0.0610939404643147,1.0402666451365,-0.019297276866817,0.792867019846394
12_E035,-2.26183680442057,0.0913781294130335,-1.67808421260956,-1.41242223687832,-4.88329738000897,4.2597813423341,22.4389351577615,1.11046422872037,12.8361988412834,-1.19071596899852,5.2758402286825,1.30832682900137,,-0.383832007030459,-0.870879562953104,0.222763377590689,0.624028175125767
12_E039,-1.98169969615702,0.777346516246922,-1.6321722699855,-2.28860117565736,15.8236876659426,0.45440334054008,17.8700656549965,0.916077071444816,34.5745871507142,-0.0507271927748592,29.9790745440248,0.216325999427361,,-0.435827237581859,0.528565463003392,0.277376816357729,0.453097924458334
12_E043,0.390111767743342,-4.95832635033838,-5.62590472638105,-3.95781068378685,16.3953059263879,1.53103043993385,-21.6605678807716,-0.358657710301396,-10.6423927591312,0.065325805875473,-4.07670749473234,1.07228986345964,,-0.398240444260035,6.44815154457542,1.53411403974324,-0.243656465915884
12_F002,0.986762984623538,3.52265175054272,2.61372513968103,2.81210603974021,-2.05774524744697,-3.13108203972987,49.5087696222235,2.39963523757306,0.631221474098614,-0.193398450485245,-20.3270636916482,-0.602171966579726,-7.14585148239986e-05,-0.0833078878881685,10.8792918872717,1.94242685979821,1.17817078895069
12_F007,0.30031010710625,2.99624303595104,4.65922614863141,4.07475063045972,-4.68677287275854,43.0660586161643,-41.8499849591658,4.05263305923788,17.7988679677516,0.0879909934529542,18.0869054064366,1.1587784654864,,-0.0929574295113197,8.77814743949669,1.77077307414379,-0.377392577094919
12_F014,1.97180129059325,3.18556355359269,3.00841826321231,3.59412219820434,4.32610143131123,22.5627095475515,-75.0716160611502,-0.674184496480193,7.32100000386029,0.961384427805598,17.6519354759967,1.67826367187733,,-0.0468657623061757,7.31322433484552,2.00754148140876,-1.10187063801045
12_F019,1.47566543342874,0.277996189814423,-0.0563795960794036,-1.46868987559411,-5.7237791410899,25.1111862516757,-27.864942079418,2.12183218518791,17.7028537118117,-0.0796040919535447,0.0957997742236148,-0.148236532626435,,-0.0853994886628817,3.3891475508512,1.10042396584589,-0.265239180226021
12_F023,1.56764747224519,0.484838543786388,-0.901339164102536,0.141901086777869,-7.0108451454443,2.5783530938189,-31.0945902362156,-0.7840758925581,17.5451817035139,0.321357764754214,-2.97647944295898,1.50895682038522,,-0.0733904022082494,-0.601000192262312,-0.190522020840839,-0.118066968654637
12_F040,0.509835985439875,4.24939597292896,2.67428680308143,3.35566644510614,-13.3009935113427,12.3418757037576,-30.1136760029549,0.478690183859696,1.6321480148719,1.04057244463279,16.453129519737,0.0741315873549028,,-0.420911776515197,10.0593288533423,2.43804029950234,-0.546161981208582
12_F045,0.884391245235079,3.85435980864292,5.51048666276688,5.291297583464,-6.51029305313168,19.4901710309219,-57.4515094473447,0.137809754044216,-2.88980598905525,0.669070506204148,4.60509965049611,1.19649517392901,0.00328879523857854,0.0401806313524797,3.31190812143259,1.08962413519049,-0.821719470948579
12_F046,1.02832507859105,0.86216028358242,1.24909758006267,1.95252490914185,-5.4333138196165,37.0414679943272,-58.0683463228385,1.32829152310184,6.7235244541757,0.70967221131285,1.69745979746448,0.110403260793824,0.00178556305772136,-0.155218884954926,9.03474636461589,2.21154077136605,-1.0660465216753
12_F052,0.873095169135315,0.72373060219218,2.30555117280807,1.29383116395913,0.186132018813063,40.6259492417522,-51.934872115201,2.49973937648045,6.60947709000814,-0.103737611566595,-18.6392164315001,1.38272153705563,0.00356407378971462,0.141107069997917,9.43167090488846,2.57071129537311,-0.702733042255116
12_F054,1.46475735140843,-1.16151253449075,-1.97619565996249,-1.52563891792097,2.17236329111103,29.2485806579729,-68.8081731894367,0.460123488423657,14.9715047515362,0.0795102506609628,5.49388718821122,1.49831379561016,-0.000262598379403856,-0.0911606429626193,10.480366008107,2.68600519113009,-0.966269796733323
12_I002,1.06049479737186,-2.60691937111123,-4.18511069375701,-2.8751118561735,2.51305014302233,9.53255112476251,66.0945602528641,5.78682802819161,11.2587151527195,-0.222324743564329,-7.01178434834056,1.09995441378649,,-0.4238498060594,7.57106260268829,2.15109848422823,1.64098670806067
12_I003,1.22832806397489,2.10460094611864,-0.853489072331184,0.5205708543058,-6.19661554267466,-5.72017123236678,115.016538739738,3.25759980640627,9.27008925545255,-0.357208520713119,9.7730199538859,0.791844679169583,,0.00266574288466716,7.8753569647815,2.13207534431065,2.10647412225703
12_I005,0.440821924965085,-0.136600897466741,-1.92665908810422,-0.0215604132345613,-5.45256518123309,-14.0028823586413,112.954845308618,0.872055339340718,-13.9283750172206,-0.147592633265915,4.53112183753798,0.782561576771798,0.00151123880248683,0.758747150132067,-2.98192183661198,-0.675805524198448,1.73192436281114
12_I010,1.61972561826779,1.49345622670413,-0.843625174427378,0.480631858488179,-4.69245706379129,-9.13406562565605,47.0155069982322,0.45096183583692,-11.0349180280982,-0.212973875098299,-8.97401096029466,-0.442718095461123,,0.0966925582539009,-2.21666326377995,-1.13716147504111,0.971833321725677
12_I037,0.757127625046603,-0.139472360718745,-0.384715780131972,-0.964942008002896,13.9227632667399,-3.68654819162487,76.3133579806495,2.91474997147661,-24.6857436482611,-0.757936613964948,-28.2378014337009,1.63207179880602,,-0.42137186430933,4.28969124218939,0.855206719737089,1.61689122964882
12_I049,1.54900760201493,0.3932203687988,0.151833743383055,0.814643179439518,0.476259993774782,11.8117149221381,46.7859839188735,5.01380583765592,8.64601051269058,0.727318682730898,-13.0020923191662,1.26601007541802,,0.0146891443096286,2.49576201150458,0.273287518666153,1.3860415359208
12_I056,0.895685031718149,-1.78131163058272,-1.08677423273809,-0.908705063306395,11.0599376448904,12.8359236865303,17.2650527415375,3.60347449905352,21.0829024728724,0.963213477008413,15.6430886111835,0.866210934365894,,-0.471054700364017,0.787000010493576,0.18394596628986,0.745422566287218
12_I059,0.795403643100146,-3.86707710554682,-3.277424611172,-0.0650052621275276,8.03572905116519,25.4009196274,-37.046778219779,2.1713912363461,-14.5275586762998,1.45045071745367,-11.958176621181,0.275065537164116,,-0.527851498500016,3.31450176842544,0.222745372855732,-0.436308950976141
12_I062,1.23522073694144,0.652705833006294,-1.13604735152744,-0.934766084832671,-8.0518203836973,2.43220760229653,-5.10017130091839,0.555011898924098,12.4293925392408,-0.0969665356781234,-7.44646237524833,1.20700653774306,,-0.0357808579078311,4.49206417655735,1.10840987578421,0.178673175996757
12_I064,-0.08777833656516,-0.245061949275466,-3.97741188865066,-2.6139967226268,-10.125393157292,-12.672704116318,13.7475855133515,-1.29681047230162,10.5207116512881,0.207464239100401,12.4371653630806,-1.55222373268116,,0.0114467207795399,-2.15786206105796,0.556507671387069,0.095516754077011
12_J001,1.51984429636432,3.30980738381283,2.29287424382811,2.60986681006632,-4.28029039342759,23.4581660209832,-47.0764770548726,1.11697580881111,14.409494001177,-0.303466501056002,-21.6803759512822,0.419802685728479,0.00708840865552852,-0.0132882367184856,5.96484394123331,1.74094430821268,-0.588668730069712
12_J004,0.388988517537786,4.0080834808442,2.66692100132335,2.08031376740863,-3.9289575931255,8.30291680713147,2.72686932347019,1.53607274505154,13.7777148367428,-0.215411531728109,21.4660628435516,0.179860125240155,0.0110151495320502,-0.25441861882708,7.47287561055959,2.32459855809735,0.0788656990356522
12_J011,1.95313532208203,0.646383461432173,-0.128447136983397,-0.856039195089006,-7.82848968947287,22.5146206063261,-50.1048793640101,1.34101382862563,15.9870344155817,0.00190326822597061,14.8282369735045,0.876296668400848,-0.000338824940782958,-0.295429615858319,6.05668847006073,1.2470810729912,-0.611442333940598
12_J013,1.03984278749679,-0.735459272697491,-0.991148494637716,-0.355671859351179,-4.38122127784292,12.761837407993,-40.6456305253025,0.26233090409486,12.2968930092003,-0.388546454800515,22.6516625030594,1.17079290193198,,-0.0476428176985013,8.73827066400308,2.06475297518516,-0.60372923726227
12_J015,1.14839229916348,6.18228359294944,5.4965058467332,7.8010707924024,-11.2713217749181,0.0432233994883687,-84.5819139346451,-3.1316161133215,3.92054943168062,-0.198136744988167,13.424282810486,-0.535811025710939,,0.301986087874509,-0.843831836015158,0.0778876154084329,-1.53147341061027
12_J019,0.8616718709774,4.23076006030201,5.53031192907058,6.17938130048799,-7.19584694558994,23.3600371309221,-40.8428553028243,1.35751458012937,22.3912918753449,-0.0222320776666285,23.8020169716287,1.09675141340324,0.00132066486465903,0.052817497356209,5.52083557285183,1.59127013952595,-0.545590655051318
12_J027,1.33952282572917,-0.00298299547413271,1.38755771294368,0.726895940099917,-6.75127713219555,28.1392819772462,-57.9594073903447,-0.0221770996509892,25.5175972805724,-0.0125259380116299,12.5709309480759,0.940407931598638,,0.000155338581201381,4.12336934133888,0.808953025707682,-0.904953750152124
12_J028,1.11980544202919,3.56239987292376,2.70226560238897,3.32911861217985,-11.2268176702969,-3.86191728548083,-22.5090756978772,-1.29662280641834,17.1261111432833,-0.59308039540618,27.4094920040361,-0.390163741630649,,-0.0657873777118904,-0.440706528234789,0.0753946384235564,-0.592488864219666
12_J029,1.72250558220222,4.1791115446136,2.64417024012089,1.68205954433592,3.55015416079719,13.2018614142374,-33.4337047853226,1.05156043895307,24.4501126524265,-0.055000013215503,-14.8347770642683,1.2202093387967,,-0.425770374010435,-0.138089013290501,-0.248747563685782,-0.16936776562591
12_J031,-1.62146754435868,0.677274990272405,-0.868020811238107,-0.653546390596398,-8.72479809567756,3.72177471230547,13.8224700712021,1.87884816780695,10.9626909770996,-0.539858762833644,20.6074428754256,0.0946243891323703,,-0.448612094195166,9.50503288879771,2.33047728984925,0.306417831888901
12_K001,-1.79405788069471,1.45514832160307,-2.16830495795781,-0.987295899376178,-4.84167015201724,-2.46398635556629,1.23802855131319,-0.822252424090842,-10.9801363958695,0.88429201243212,8.33229605108252,-1.06680089983002,,-0.311445231147418,-1.55201614833642,0.426942627971037,-0.495690540989185
12_K010,-1.99725481069658,1.15223213225069,-3.15853496456306,-0.812656403134651,5.61266979227719,-8.34609686986221,47.5207554486568,0.0226241437174547,-5.78740436313533,-0.219482475311547,21.3267212590998,-0.340393371619137,,0.113370596625763,-0.328503651503266,0.299665603588078,0.700093128587771
12_K016,-2.02344683537298,-1.13450749061923,-0.281460627356736,-0.449119991473847,4.64986171882196,23.0710392009113,-38.7787321712615,0.712104566348296,12.5003905359383,0.0794902474618073,29.8673795945842,0.583701755253437,-0.000965596325181881,-0.168388932029591,5.45981904377457,1.49441345130604,-0.602529178781402
12_K018,-1.74165322439591,1.62066217474123,-0.301159209245013,-0.655024653699199,11.0230706087176,14.3305566003009,-33.0641294190418,0.786690301874491,13.9975465440526,0.257745877431889,-25.3135693931291,0.999987867297786,,-0.352036866458392,-1.13671156266868,0.272343177511358,-0.378944870460964
12_K023,-1.42809371819939,-1.61297102465345,-1.56997746159587,-2.3641487229151,22.3046822626469,22.3173910988173,30.0913380678057,5.19808859642387,33.3430212425893,-0.558844298342239,0.966186206297875,1.81403505585988,,-0.417577547429679,-1.94939878611221,-0.645138729997988,0.829993243220514
12_K024,-1.9252402440864,-1.86442689649614,-2.33963005914351,-1.39361341149997,2.02337656720572,17.9881675280492,37.7482907710194,4.31861207879071,20.2638211571344,-0.235472212939757,-10.2545222235962,1.34336387156519,,0.0378282951435973,-0.821351465934607,-0.53293304573663,0.98545948730065
12_K044,-1.84245049220058,-0.613117196908578,-2.68227601062942,-1.67074438675443,-1.96506871854015,21.050946338189,-60.3648858518339,0.113221956338374,23.6322595812604,0.397744476721965,26.3878681765656,0.345840006080064,,0.3115241709192,3.91652293010383,1.83182103222064,-0.837166892644307
12_K045,-1.77687612123929,1.68529045896533,3.76884334812215,1.21360509795294,-11.0979907818046,-12.6076690078038,-36.073455677918,-3.49031294264793,22.0380250111224,-0.0964986115039867,25.5798659135482,-1.60575495234403,,-0.0484216181596165,-6.08367384231292,-0.335403639256255,-0.921121873473862
12_K049,-2.04247404450061,3.71893229867844,2.6746469400288,2.11432563409527,5.60578555183462,-0.262586938794259,12.0979396973776,0.817316171737102,15.7505808390997,0.190796220783963,-13.458823380108,0.0354712917920608,,-0.513756517150256,-1.59675053832651,0.383376223501041,0.376036661284733
12_L001,-1.84811041182398,-0.0633111032618185,-1.80175752634741,-0.856361939920286,-2.35197798187574,23.7482634353546,-9.26145565199657,3.15243133752336,2.32084097772083,0.794932965601583,-17.8480962877022,0.810068287447345,,-0.0550734820971864,4.41981257069321,0.842604786047635,0.0821362229824168
12_L005,-1.64881527103198,-3.84605298161407,,,0.770247152960705,23.9811468950568,-52.4225917138054,0.445802685647371,10.3153462414402,-0.310115204262556,-26.0238603568738,0.996579993002352,,-0.156758314498167,-1.81390795354265,1.13184545403247,-0.770406557194618
12_L012,-1.69559871020507,-0.0772337311064129,-4.21345203609906,-3.28959875656602,-9.48837688630068,17.3063620511374,-20.3774182090025,0.705654228946132,7.38320461345832,-0.018191500023349,21.1644069804787,-0.354830763577168,0.00389277329261615,-0.309988100117818,-0.0923840398997653,1.35112408019116,-0.621185344297945
12_L013,-1.85685890166555,-2.43760175292556,-2.39031578090698,-3.40865333701365,10.1140325355041,18.9809121514296,-47.5585093028351,0.451235461361124,18.1023534810145,0.747547230896575,-35.5434366081621,1.20196029166822,0.00137157647034012,0.128735221227673,-0.878108846056647,0.434704074637864,-0.538466554589539
12_L018,-1.83093654508901,2.72863124854418,-0.690537354065636,-0.179391397876675,-3.26344698347433,-1.38955767894549,-20.0758404166835,-0.201297810506835,13.9978045757469,-0.193660733098446,-16.8481051367688,0.66499877276571,0.00105309211341383,0.256904077431378,1.49002256209433,0.63532559142288,-0.119762557227441
12_L021,-1.75139142499599,-2.19686330830833,3.0023563884264,1.61335509743865,-0.890468453834466,30.3297324270954,-39.801317251533,1.8523163648934,20.1385202934495,-0.238141307881898,-8.14331255030134,-0.384130621809706,0.00207924549166782,0.0993609962093867,6.84366559628634,1.5211756615612,-0.639727104912002
12_N021,-1.92568265895116,0.0750685361612889,-0.732606457571916,3.92898869873814,-7.08092389188606,-2.11253771457922,-24.7934404598328,-1.29947092727574,26.8682129577252,-0.286490079222717,33.2825769270178,0.511771950867035,,-0.472959832515907,-4.02719197661529,-0.856114257222601,-0.552670212411217
12_N034,-1.97315019542377,1.79276948099387,-0.920657054277175,-0.967038662835491,-3.15493021274798,12.7121740184684,29.6982963553665,4.5902401964842,17.782907269703,-0.318906501774749,-17.8882783783361,1.28549883180717,0.00865597211109149,0.112041201311684,2.12804898265638,0.578756176292192,0.808587761987318
12_N039,-2.03687115621915,0.714238133751428,-1.85956863618787,-1.58761320128827,16.3107444131995,15.0043367708809,28.5822311469353,4.59247370204877,31.5605621455157,0.250435776499545,25.4477997264836,1.69269226022704,-0.0005295667349738,0.0874750473276282,4.58045374868788,0.649941295649294,0.880422154460818
12_N041,-1.95460490762903,-3.55754830999485,-5.18287984915749,-4.22684563164828,6.38789147484793,13.6854421772493,-24.6046090321083,0.550605865478226,-8.96023053069974,-0.186402127522552,10.6353419025155,0.750054739545953,0.00904742516790863,0.00664862562554735,1.80305315740729,0.610474539690112,-0.226263880960173
12_N046,1.3200269905942,-1.60479862637098,-2.26955207151252,-2.10884389566853,4.33835569560969,2.18155777283928,6.87182495126392,0.772709352480832,8.79676114199939,-0.445782404952278,14.0414395271134,0.424078294656714,,0.0547452674551384,-1.84563211896348,-0.728600714358194,0.286287792995834
12_N052,0.909566019523281,-3.14590947402011,-3.9473865666825,-3.91498241924754,1.14922888637783,9.85386283147587,4.60419231554347,2.174064490268,3.83856224573234,-0.141812162175647,-8.98179691969609,0.610919348785791,,-0.435578167714199,0.833340048714689,0.494701291806618,0.198352483261185
12_N054,-1.87054007396963,-2.35066039632614,3.02634936135501,1.34763482254026,-8.93548376347087,-15.5946016445595,-12.9907797026837,-2.83456700233561,7.94617277839929,-0.516345009922011,26.9929421019855,1.05795183745365,-0.0995739216055189,-0.241524159451113,-7.17865706277479,-1.22400077059338,-0.233439300750929
12_N057,-0.673408240884747,0.153253786801886,-0.164084698296064,0.261339929486033,-3.61068291419848,-10.4047918274639,57.8962147107602,-0.180204544711729,5.97854140287558,-0.146230190437716,24.2821080704045,-0.857657505596257,,-0.08434114863032,-7.30835833292575,-1.1024382094128,0.545591343092709
12_N062,1.49697191409946,-3.22713817377454,-3.02484851870638,-3.53862357986984,19.0574468525919,15.0744829574415,-12.6541492177423,2.11753082846033,-11.504194435972,1.17265542504986,-8.67502931018697,1.68613770604099,,-0.388917020249059,5.68806613236204,0.789478657308183,0.112617049458218
12_N063,1.98285241873173,-2.01737732253901,-1.11255137812516,-2.70224581169309,5.29764876671171,11.5786432037952,-27.8100869442653,0.556631008608775,-28.877761243902,0.0167394742987937,-6.28411849692893,0.543125480549866,,-0.085352167820669,5.59699398887297,1.92809843089261,-0.163434306791028
12_O010,2.08987078766414,5.97800995536094,6.02017949589088,12.1309281891842,1.23386114318346,-6.68371355777953,-76.3165359310398,-3.76863306862313,24.3366591755806,1.61143913173325,20.3436859876789,0.350557390919119,0.012701314330902,0.189045421614944,0.145991615864377,0.966246792909691,-1.61519338334222
12_O011,1.3080500405523,-0.250569417931132,0.525115764047949,0.227214445101885,17.4690932060811,7.76644385810491,31.8733505431478,3.09066455953973,16.0365420680093,0.0576714768519034,-11.1717163543221,1.34603855739557,,-0.0125365375576323,1.55147599661096,0.570153691449304,0.831974824419106
12_O014,1.46092414502227,4.88221555760327,7.94612643676883,5.90687299597829,0.960831408001305,12.1277408249712,-40.1303274079711,0.350064514349808,22.530949035013,0.6277274380779,16.6855657340667,1.38777046094103,,0.0335497348134744,3.9226896652783,0.980441633248187,-0.538548083898907
12_O017,0.53164304723738,3.29671458429098,3.73740489860221,4.09557870955704,6.66286503982718,18.4450561321064,-61.9961599486371,-0.362183803349142,29.9141086119007,1.8078505083551,28.0522414264469,1.36599705672484,,-0.282412817001093,2.10054126417717,0.679911751203834,-0.716997745932634
